"","time","amount","comment","donorURI","run"
"18629",2017-01-14 10:55:42,50,"Yes","/tracker/donor/339506/19","Super Mario Galaxy 2 Any%"
"18630",2017-01-14 10:55:32,75.01,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18631",2017-01-14 10:55:26,25,"Yes","/tracker/donor/339501/19","Super Mario Galaxy 2 Any%"
"18632",2017-01-14 10:55:11,15,"Yes","/tracker/donor/339507/19","Super Mario Galaxy 2 Any%"
"18633",2017-01-14 10:55:11,45,"Yes","/tracker/donor/316623/19","Super Mario Galaxy 2 Any%"
"18634",2017-01-14 10:55:09,50,"Yes","/tracker/donor/339505/19","Super Mario Galaxy 2 Any%"
"18635",2017-01-14 10:55:07,24.24,"Yes","/tracker/donor/339511/19","Super Mario Galaxy 2 Any%"
"18636",2017-01-14 10:55:06,15,"No",NA,"Super Mario Galaxy 2 Any%"
"18637",2017-01-14 10:55:05,10,"No","/tracker/donor/37904/19","Super Mario Galaxy 2 Any%"
"18638",2017-01-14 10:54:59,100,"Yes","/tracker/donor/339503/19","Super Mario Galaxy 2 Any%"
"18639",2017-01-14 10:54:55,25,"Yes","/tracker/donor/43336/19","Super Mario Galaxy 2 Any%"
"18640",2017-01-14 10:54:53,25,"Yes","/tracker/donor/339498/19","Super Mario Galaxy 2 Any%"
"18641",2017-01-14 10:54:43,5,"Yes","/tracker/donor/329330/19","Super Mario Galaxy 2 Any%"
"18642",2017-01-14 10:54:36,66.66,"Yes","/tracker/donor/339500/19","Super Mario Galaxy 2 Any%"
"18643",2017-01-14 10:54:34,25,"Yes","/tracker/donor/48395/19","Super Mario Galaxy 2 Any%"
"18644",2017-01-14 10:54:34,100,"Yes","/tracker/donor/324562/19","Super Mario Galaxy 2 Any%"
"18645",2017-01-14 10:54:34,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18646",2017-01-14 10:54:33,30,"No",NA,"Super Mario Galaxy 2 Any%"
"18647",2017-01-14 10:54:30,5,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18648",2017-01-14 10:54:29,15,"Yes","/tracker/donor/312477/19","Super Mario Galaxy 2 Any%"
"18649",2017-01-14 10:54:29,20,"Yes","/tracker/donor/339496/19","Super Mario Galaxy 2 Any%"
"18650",2017-01-14 10:54:25,10,"Yes","/tracker/donor/339499/19","Super Mario Galaxy 2 Any%"
"18651",2017-01-14 11:02:26,80.69,"Yes","/tracker/donor/2273/19","Super Mario Galaxy 2 Any%"
"18652",2017-01-14 11:02:25,10,"Yes","/tracker/donor/339565/19","Super Mario Galaxy 2 Any%"
"18653",2017-01-14 11:02:24,20,"No","/tracker/donor/339590/19","Super Mario Galaxy 2 Any%"
"18654",2017-01-14 11:02:21,10,"No",NA,"Super Mario Galaxy 2 Any%"
"18655",2017-01-14 11:02:20,10,"Yes","/tracker/donor/339566/19","Super Mario Galaxy 2 Any%"
"18656",2017-01-14 11:02:17,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18657",2017-01-14 11:02:16,200,"Yes","/tracker/donor/315018/19","Super Mario Galaxy 2 Any%"
"18658",2017-01-14 11:02:15,100,"Yes","/tracker/donor/339605/19","Super Mario Galaxy 2 Any%"
"18659",2017-01-14 11:02:13,125,"Yes","/tracker/donor/339563/19","Super Mario Galaxy 2 Any%"
"18660",2017-01-14 11:02:11,150,"Yes","/tracker/donor/302544/19","Super Mario Galaxy 2 Any%"
"18661",2017-01-14 11:02:11,150,"Yes","/tracker/donor/339561/19","Super Mario Galaxy 2 Any%"
"18662",2017-01-14 11:02:09,25,"Yes","/tracker/donor/339568/19","Super Mario Galaxy 2 Any%"
"18663",2017-01-14 11:02:04,10.34,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18664",2017-01-14 11:02:03,10,"Yes","/tracker/donor/339562/19","Super Mario Galaxy 2 Any%"
"18665",2017-01-14 11:02:02,20,"Yes","/tracker/donor/296409/19","Super Mario Galaxy 2 Any%"
"18666",2017-01-14 11:01:59,5,"Yes","/tracker/donor/339574/19","Super Mario Galaxy 2 Any%"
"18667",2017-01-14 11:01:59,25,"Yes","/tracker/donor/339558/19","Super Mario Galaxy 2 Any%"
"18668",2017-01-14 11:01:56,100,"Yes","/tracker/donor/339564/19","Super Mario Galaxy 2 Any%"
"18669",2017-01-14 11:01:54,670,"Yes","/tracker/donor/32574/19","Super Mario Galaxy 2 Any%"
"18670",2017-01-14 11:01:51,35,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18671",2017-01-14 11:01:45,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18672",2017-01-14 11:01:44,15,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18673",2017-01-14 11:01:43,100,"Yes","/tracker/donor/339559/19","Super Mario Galaxy 2 Any%"
"18674",2017-01-14 11:01:29,100,"Yes","/tracker/donor/307222/19","Super Mario Galaxy 2 Any%"
"18675",2017-01-14 11:01:29,250,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18676",2017-01-14 11:01:25,25,"Yes","/tracker/donor/339560/19","Super Mario Galaxy 2 Any%"
"18677",2017-01-14 11:01:18,75,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18678",2017-01-14 11:01:18,15,"No",NA,"Super Mario Galaxy 2 Any%"
"18679",2017-01-14 11:01:12,100,"No","/tracker/donor/318025/19","Super Mario Galaxy 2 Any%"
"18680",2017-01-14 11:01:11,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18681",2017-01-14 11:01:10,100,"Yes","/tracker/donor/315652/19","Super Mario Galaxy 2 Any%"
"18682",2017-01-14 11:01:06,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18683",2017-01-14 11:00:55,20,"No",NA,"Super Mario Galaxy 2 Any%"
"18684",2017-01-14 11:00:53,5.17,"No",NA,"Super Mario Galaxy 2 Any%"
"18685",2017-01-14 11:00:47,75,"Yes","/tracker/donor/334675/19","Super Mario Galaxy 2 Any%"
"18686",2017-01-14 11:00:46,75,"Yes","/tracker/donor/339547/19","Super Mario Galaxy 2 Any%"
"18687",2017-01-14 11:00:42,5,"Yes","/tracker/donor/334135/19","Super Mario Galaxy 2 Any%"
"18688",2017-01-14 11:00:42,20,"No","/tracker/donor/12612/19","Super Mario Galaxy 2 Any%"
"18689",2017-01-14 11:00:41,15,"No",NA,"Super Mario Galaxy 2 Any%"
"18690",2017-01-14 11:00:40,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18691",2017-01-14 11:00:38,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18692",2017-01-14 11:00:38,5,"Yes","/tracker/donor/339546/19","Super Mario Galaxy 2 Any%"
"18693",2017-01-14 11:00:38,5,"Yes","/tracker/donor/323691/19","Super Mario Galaxy 2 Any%"
"18694",2017-01-14 11:00:29,20,"Yes","/tracker/donor/339544/19","Super Mario Galaxy 2 Any%"
"18695",2017-01-14 11:00:22,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18696",2017-01-14 11:00:22,11.11,"Yes","/tracker/donor/265447/19","Super Mario Galaxy 2 Any%"
"18697",2017-01-14 11:00:22,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18698",2017-01-14 11:00:21,100,"No",NA,"Super Mario Galaxy 2 Any%"
"18699",2017-01-14 11:00:20,75,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18700",2017-01-14 11:00:20,75,"Yes","/tracker/donor/302482/19","Super Mario Galaxy 2 Any%"
"18701",2017-01-14 10:51:34,75,"Yes","/tracker/donor/11625/19","Super Mario Galaxy 2 Any%"
"18702",2017-01-14 10:51:33,75,"Yes","/tracker/donor/317070/19","Super Mario Galaxy 2 Any%"
"18703",2017-01-14 10:51:32,30,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18704",2017-01-14 10:51:29,75,"Yes","/tracker/donor/314303/19","Super Mario Galaxy 2 Any%"
"18705",2017-01-14 10:51:25,100,"Yes","/tracker/donor/339471/19","Super Mario Galaxy 2 Any%"
"18706",2017-01-14 10:51:12,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18707",2017-01-14 10:51:06,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18708",2017-01-14 10:51:02,5,"No","/tracker/donor/36428/19","Super Mario Galaxy 2 Any%"
"18709",2017-01-14 10:50:54,10,"Yes","/tracker/donor/321446/19","Super Mario Galaxy 2 Any%"
"18710",2017-01-14 10:50:50,100,"Yes","/tracker/donor/337242/19","Super Mario Galaxy 2 Any%"
"18711",2017-01-14 10:50:41,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18712",2017-01-14 10:50:39,25,"Yes","/tracker/donor/304928/19","Super Mario Galaxy 2 Any%"
"18713",2017-01-14 10:50:31,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18714",2017-01-14 10:50:30,10,"Yes","/tracker/donor/339475/19","Super Mario Galaxy 2 Any%"
"18715",2017-01-14 10:50:29,20,"Yes","/tracker/donor/339469/19","Super Mario Galaxy 2 Any%"
"18716",2017-01-14 10:50:29,5,"No",NA,"Super Mario Galaxy 2 Any%"
"18717",2017-01-14 10:50:28,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18718",2017-01-14 10:50:28,15,"Yes","/tracker/donor/336456/19","Super Mario Galaxy 2 Any%"
"18719",2017-01-14 10:50:27,100,"Yes","/tracker/donor/24777/19","Super Mario Galaxy 2 Any%"
"18720",2017-01-14 10:50:22,20,"No","/tracker/donor/33631/19","Super Mario Galaxy 2 Any%"
"18721",2017-01-14 10:45:43,30,"Yes","/tracker/donor/339455/19","Super Mario Galaxy 2 Any%"
"18722",2017-01-14 10:45:19,50,"Yes","/tracker/donor/319006/19","Super Mario Galaxy 2 Any%"
"18723",2017-01-14 10:45:19,100,"Yes","/tracker/donor/299582/19","Super Mario Galaxy 2 Any%"
"18724",2017-01-14 10:44:59,40,"Yes","/tracker/donor/339460/19","Super Mario Galaxy 2 Any%"
"18725",2017-01-14 10:44:56,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18726",2017-01-14 10:44:43,5,"Yes","/tracker/donor/339454/19","Super Mario Galaxy 2 Any%"
"18727",2017-01-14 10:44:26,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18728",2017-01-14 10:44:22,15,"No",NA,"Super Mario Galaxy 2 Any%"
"18729",2017-01-14 10:44:13,5,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18730",2017-01-14 10:50:11,7.77,"Yes","/tracker/donor/313175/19","Super Mario Galaxy 2 Any%"
"18731",2017-01-14 10:49:38,33.33,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18732",2017-01-14 10:49:30,10,"Yes","/tracker/donor/339470/19","Super Mario Galaxy 2 Any%"
"18733",2017-01-14 10:49:27,12.48,"Yes","/tracker/donor/339467/19","Super Mario Galaxy 2 Any%"
"18734",2017-01-14 10:49:22,75,"No",NA,"Super Mario Galaxy 2 Any%"
"18735",2017-01-14 10:49:17,5,"Yes","/tracker/donor/322470/19","Super Mario Galaxy 2 Any%"
"18736",2017-01-14 10:49:09,20,"Yes","/tracker/donor/323712/19","Super Mario Galaxy 2 Any%"
"18737",2017-01-14 10:49:08,75,"Yes","/tracker/donor/332104/19","Super Mario Galaxy 2 Any%"
"18738",2017-01-14 10:49:05,670,"Yes","/tracker/donor/32574/19","Super Mario Galaxy 2 Any%"
"18739",2017-01-14 10:49:02,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18740",2017-01-14 10:49:02,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18741",2017-01-14 10:48:59,16,"No","/tracker/donor/1675/19","Super Mario Galaxy 2 Any%"
"18742",2017-01-14 10:54:23,10.1,"No",NA,"Super Mario Galaxy 2 Any%"
"18743",2017-01-14 10:54:15,10,"No","/tracker/donor/339492/19","Super Mario Galaxy 2 Any%"
"18744",2017-01-14 10:54:14,75,"Yes","/tracker/donor/338551/19","Super Mario Galaxy 2 Any%"
"18745",2017-01-14 10:54:05,10,"Yes","/tracker/donor/33262/19","Super Mario Galaxy 2 Any%"
"18746",2017-01-14 10:54:01,50,"Yes","/tracker/donor/21346/19","Super Mario Galaxy 2 Any%"
"18747",2017-01-14 10:54:00,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18748",2017-01-14 10:53:57,25,"Yes","/tracker/donor/339497/19","Super Mario Galaxy 2 Any%"
"18749",2017-01-14 10:53:50,10,"No","/tracker/donor/332034/19","Super Mario Galaxy 2 Any%"
"18750",2017-01-14 10:53:50,100,"Yes","/tracker/donor/294475/19","Super Mario Galaxy 2 Any%"
"18751",2017-01-14 10:44:05,20,"Yes","/tracker/donor/339452/19","Super Mario Galaxy 2 Any%"
"18752",2017-01-14 10:44:01,20,"Yes","/tracker/donor/339493/19","Super Mario Galaxy 2 Any%"
"18753",2017-01-14 10:42:24,10,"Yes","/tracker/donor/321315/19","Super Mario Galaxy 2 Any%"
"18754",2017-01-14 10:42:07,5,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18755",2017-01-14 10:41:36,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18756",2017-01-14 10:41:35,20,"No","/tracker/donor/339448/19","Super Mario Galaxy 2 Any%"
"18757",2017-01-14 10:41:31,15,"Yes","/tracker/donor/339446/19","Super Mario Galaxy 2 Any%"
"18758",2017-01-14 10:40:59,75,"No","/tracker/donor/24408/19","Super Mario Galaxy 2 Any%"
"18759",2017-01-14 10:40:53,100,"Yes","/tracker/donor/262043/19","Super Mario Galaxy 2 Any%"
"18760",2017-01-14 10:40:27,15,"Yes","/tracker/donor/339449/19","Super Mario Galaxy 2 Any%"
"18761",2017-01-14 10:40:01,10,"Yes","/tracker/donor/268303/19","Super Mario Galaxy 2 Any%"
"18762",2017-01-14 10:39:54,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18763",2017-01-14 10:48:56,20,"No","/tracker/donor/51528/19","Super Mario Galaxy 2 Any%"
"18764",2017-01-14 10:48:30,20,"Yes","/tracker/donor/335158/19","Super Mario Galaxy 2 Any%"
"18765",2017-01-14 10:48:26,25,"Yes","/tracker/donor/339463/19","Super Mario Galaxy 2 Any%"
"18766",2017-01-14 10:48:26,75,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18767",2017-01-14 10:48:18,20,"Yes","/tracker/donor/339465/19","Super Mario Galaxy 2 Any%"
"18768",2017-01-14 10:48:01,100,"Yes","/tracker/donor/339510/19","Super Mario Galaxy 2 Any%"
"18769",2017-01-14 10:47:48,10,"No","/tracker/donor/329280/19","Super Mario Galaxy 2 Any%"
"18770",2017-01-14 10:47:09,100,"Yes","/tracker/donor/339459/19","Super Mario Galaxy 2 Any%"
"18771",2017-01-14 10:47:05,50,"Yes","/tracker/donor/314069/19","Super Mario Galaxy 2 Any%"
"18772",2017-01-14 10:46:57,10,"Yes","/tracker/donor/263226/19","Super Mario Galaxy 2 Any%"
"18773",2017-01-14 10:46:49,15,"Yes","/tracker/donor/339458/19","Super Mario Galaxy 2 Any%"
"18774",2017-01-14 10:46:47,50,"Yes","/tracker/donor/339461/19","Super Mario Galaxy 2 Any%"
"18775",2017-01-14 10:53:50,25,"Yes","/tracker/donor/339491/19","Super Mario Galaxy 2 Any%"
"18776",2017-01-14 10:53:49,100,"Yes","/tracker/donor/4906/19","Super Mario Galaxy 2 Any%"
"18777",2017-01-14 10:53:45,5,"Yes","/tracker/donor/339487/19","Super Mario Galaxy 2 Any%"
"18778",2017-01-14 10:53:44,75,"Yes","/tracker/donor/52330/19","Super Mario Galaxy 2 Any%"
"18779",2017-01-14 10:53:38,100,"No",NA,"Super Mario Galaxy 2 Any%"
"18780",2017-01-14 10:53:35,25,"No",NA,"Super Mario Galaxy 2 Any%"
"18781",2017-01-14 10:53:15,5,"No",NA,"Super Mario Galaxy 2 Any%"
"18782",2017-01-14 10:53:12,15,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18783",2017-01-14 10:53:12,75,"Yes","/tracker/donor/293422/19","Super Mario Galaxy 2 Any%"
"18784",2017-01-14 10:53:10,35,"No","/tracker/donor/313247/19","Super Mario Galaxy 2 Any%"
"18785",2017-01-14 10:53:05,15,"Yes","/tracker/donor/49079/19","Super Mario Galaxy 2 Any%"
"18786",2017-01-14 10:52:58,100,"Yes","/tracker/donor/264614/19","Super Mario Galaxy 2 Any%"
"18787",2017-01-14 10:39:50,5,"Yes","/tracker/donor/326226/19","Super Mario Galaxy 2 Any%"
"18788",2017-01-14 10:38:55,75,"Yes","/tracker/donor/301813/19","Super Mario Galaxy 2 Any%"
"18789",2017-01-14 10:38:55,75,"Yes","/tracker/donor/339444/19","Super Mario Galaxy 2 Any%"
"18790",2017-01-14 10:37:55,10,"Yes","/tracker/donor/263962/19","Super Mario Galaxy 2 Any%"
"18791",2017-01-14 10:37:52,10,"No",NA,"Super Mario Galaxy 2 Any%"
"18792",2017-01-14 10:37:51,50,"Yes","/tracker/donor/257858/19","Super Mario Galaxy 2 Any%"
"18793",2017-01-14 10:37:45,77.77,"Yes","/tracker/donor/18472/19","Super Mario Galaxy 2 Any%"
"18794",2017-01-14 10:37:19,50,"Yes","/tracker/donor/339441/19","Super Mario Galaxy 2 Any%"
"18795",2017-01-14 10:36:50,10,"Yes","/tracker/donor/339439/19","Super Mario Galaxy 2 Any%"
"18796",2017-01-14 10:36:30,10,"Yes","/tracker/donor/18540/19","Super Mario Galaxy 2 Any%"
"18797",2017-01-14 10:36:30,30,"Yes","/tracker/donor/46732/19","Super Mario Galaxy 2 Any%"
"18798",2017-01-14 10:36:05,20,"Yes","/tracker/donor/47084/19","Super Mario Galaxy 2 Any%"
"18799",2017-01-14 10:46:46,25,"Yes","/tracker/donor/2497/19","Super Mario Galaxy 2 Any%"
"18800",2017-01-14 10:46:42,25,"Yes","/tracker/donor/309881/19","Super Mario Galaxy 2 Any%"
"18801",2017-01-14 10:46:41,25,"Yes","/tracker/donor/339466/19","Super Mario Galaxy 2 Any%"
"18802",2017-01-14 10:46:37,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18803",2017-01-14 10:46:23,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18804",2017-01-14 10:46:15,5,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18805",2017-01-14 10:52:57,10,"Yes","/tracker/donor/339485/19","Super Mario Galaxy 2 Any%"
"18806",2017-01-14 10:52:55,5,"Yes","/tracker/donor/339483/19","Super Mario Galaxy 2 Any%"
"18807",2017-01-14 10:52:51,35,"Yes","/tracker/donor/266470/19","Super Mario Galaxy 2 Any%"
"18808",2017-01-14 10:52:46,50,"No","/tracker/donor/324669/19","Super Mario Galaxy 2 Any%"
"18809",2017-01-14 10:52:45,20,"No",NA,"Super Mario Galaxy 2 Any%"
"18810",2017-01-14 10:52:38,5,"Yes","/tracker/donor/338591/19","Super Mario Galaxy 2 Any%"
"18811",2017-01-14 10:52:28,15,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18812",2017-01-14 10:52:27,20,"Yes","/tracker/donor/339486/19","Super Mario Galaxy 2 Any%"
"18813",2017-01-14 10:52:20,100,"Yes","/tracker/donor/295636/19","Super Mario Galaxy 2 Any%"
"18814",2017-01-14 10:52:20,100,"No","/tracker/donor/15616/19","Super Mario Galaxy 2 Any%"
"18815",2017-01-14 10:52:19,5,"Yes","/tracker/donor/337025/19","Super Mario Galaxy 2 Any%"
"18816",2017-01-14 10:52:16,20,"Yes","/tracker/donor/300685/19","Super Mario Galaxy 2 Any%"
"18817",2017-01-14 10:35:56,5,"Yes","/tracker/donor/317634/19","Super Mario Galaxy 2 Any%"
"18818",2017-01-14 10:35:54,30,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18819",2017-01-14 10:35:54,20,"Yes","/tracker/donor/339440/19","Super Mario Galaxy 2 Any%"
"18820",2017-01-14 10:35:39,100,"Yes","/tracker/donor/26943/19","Super Mario Galaxy 2 Any%"
"18821",2017-01-14 10:35:33,10,"Yes","/tracker/donor/339436/19","Super Mario Galaxy 2 Any%"
"18822",2017-01-14 10:35:27,25,"Yes","/tracker/donor/17181/19","Super Mario Galaxy 2 Any%"
"18823",2017-01-14 10:35:06,10,"Yes","/tracker/donor/323062/19","Super Mario Galaxy 2 Any%"
"18824",2017-01-14 10:34:55,250,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18825",2017-01-14 10:34:50,25,"No",NA,"Super Mario Galaxy 2 Any%"
"18826",2017-01-14 10:34:31,5,"Yes","/tracker/donor/339431/19","Super Mario Galaxy 2 Any%"
"18827",2017-01-14 10:34:23,30,"Yes","/tracker/donor/339430/19","Super Mario Galaxy 2 Any%"
"18828",2017-01-14 10:34:19,50,"Yes","/tracker/donor/309943/19","Super Mario Galaxy 2 Any%"
"18829",2017-01-14 10:52:15,10,"Yes","/tracker/donor/339489/19","Super Mario Galaxy 2 Any%"
"18830",2017-01-14 10:52:10,25,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18831",2017-01-14 10:52:09,5,"Yes","/tracker/donor/299657/19","Super Mario Galaxy 2 Any%"
"18832",2017-01-14 10:52:08,200,"Yes","/tracker/donor/338168/19","Super Mario Galaxy 2 Any%"
"18833",2017-01-14 10:52:07,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18834",2017-01-14 10:52:05,50,"Yes","/tracker/donor/339478/19","Super Mario Galaxy 2 Any%"
"18835",2017-01-14 10:52:02,10,"No","/tracker/donor/339488/19","Super Mario Galaxy 2 Any%"
"18836",2017-01-14 10:51:55,20,"No",NA,"Super Mario Galaxy 2 Any%"
"18837",2017-01-14 10:51:52,75,"Yes","/tracker/donor/21094/19","Super Mario Galaxy 2 Any%"
"18838",2017-01-14 10:51:49,25,"No",NA,"Super Mario Galaxy 2 Any%"
"18839",2017-01-14 10:51:48,10,"No",NA,"Super Mario Galaxy 2 Any%"
"18840",2017-01-14 10:51:46,10,"No",NA,"Super Mario Galaxy 2 Any%"
"18841",2017-01-14 10:51:44,10,"No","/tracker/donor/308053/19","Super Mario Galaxy 2 Any%"
"18842",2017-01-14 10:34:15,15,"Yes","/tracker/donor/336660/19","Super Mario Galaxy 2 Any%"
"18843",2017-01-14 10:34:13,20,"Yes","/tracker/donor/321324/19","Super Mario Galaxy 2 Any%"
"18844",2017-01-14 10:33:43,10,"Yes","/tracker/donor/256015/19","Super Mario Galaxy 2 Any%"
"18845",2017-01-14 10:33:38,5,"Yes","/tracker/donor/265011/19","Super Mario Galaxy 2 Any%"
"18846",2017-01-14 10:33:20,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18847",2017-01-14 10:51:42,80,"Yes","/tracker/donor/339477/19","Super Mario Galaxy 2 Any%"
"18848",2017-01-14 10:51:42,100,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18849",2017-01-14 10:51:42,100,"Yes","/tracker/donor/337541/19","Super Mario Galaxy 2 Any%"
"18850",2017-01-14 10:51:36,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18851",2017-01-14 10:33:18,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18852",2017-01-14 10:33:09,5,"Yes","/tracker/donor/20955/19","Super Mario Galaxy 2 Any%"
"18853",2017-01-14 10:32:51,NA,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18854",2017-01-14 10:32:43,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18855",2017-01-14 10:32:35,75,"Yes","/tracker/donor/20060/19","Super Mario Galaxy 2 Any%"
"18856",2017-01-14 10:32:34,50,"Yes","/tracker/donor/331015/19","Super Mario Galaxy 2 Any%"
"18857",2017-01-14 10:32:27,5,"Yes","/tracker/donor/339434/19","Super Mario Galaxy 2 Any%"
"18858",2017-01-14 10:32:17,25,"Yes","/tracker/donor/44336/19","Super Mario Galaxy 2 Any%"
"18859",2017-01-14 10:32:14,5,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18860",2017-01-14 10:32:13,100,"Yes","/tracker/donor/16727/19","Super Mario Galaxy 2 Any%"
"18861",2017-01-14 10:32:06,25,"Yes","/tracker/donor/339426/19","Super Mario Galaxy 2 Any%"
"18862",2017-01-14 10:31:56,20,"Yes","/tracker/donor/339425/19","Super Mario Galaxy 2 Any%"
"18863",2017-01-14 10:31:53,30,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18864",2017-01-14 10:31:52,5.01,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18865",2017-01-14 10:31:51,6.66,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18866",2017-01-14 10:31:49,100,"No",NA,"Super Mario Galaxy 2 Any%"
"18867",2017-01-14 10:31:38,150,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18868",2017-01-14 10:31:31,75,"Yes","/tracker/donor/339422/19","Super Mario Galaxy 2 Any%"
"18869",2017-01-14 10:31:28,75,"No",NA,"Super Mario Galaxy 2 Any%"
"18870",2017-01-14 10:31:27,100,"Yes","/tracker/donor/19159/19","Super Mario Galaxy 2 Any%"
"18871",2017-01-14 10:31:26,25,"Yes","/tracker/donor/339420/19","Super Mario Galaxy 2 Any%"
"18872",2017-01-14 10:31:22,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18873",2017-01-14 10:31:19,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18874",2017-01-14 10:31:16,25,"No",NA,"Super Mario Galaxy 2 Any%"
"18875",2017-01-14 10:31:10,5,"Yes","/tracker/donor/339418/19","Super Mario Galaxy 2 Any%"
"18876",2017-01-14 10:31:04,25,"Yes","/tracker/donor/339416/19","Super Mario Galaxy 2 Any%"
"18877",2017-01-14 10:31:01,25,"Yes","/tracker/donor/25952/19","Super Mario Galaxy 2 Any%"
"18878",2017-01-14 10:30:52,20,"Yes","/tracker/donor/330261/19","Super Mario Galaxy 2 Any%"
"18879",2017-01-14 10:30:47,100,"Yes","/tracker/donor/339427/19","Super Mario Galaxy 2 Any%"
"18880",2017-01-14 10:30:42,10,"No",NA,"Super Mario Galaxy 2 Any%"
"18881",2017-01-14 10:30:41,150,"No","/tracker/donor/339414/19","Super Mario Galaxy 2 Any%"
"18882",2017-01-14 10:30:24,25,"Yes","/tracker/donor/259618/19","Super Mario Galaxy 2 Any%"
"18883",2017-01-14 10:30:23,20,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18884",2017-01-14 10:30:07,5,"No","/tracker/donor/339415/19","Super Mario Galaxy 2 Any%"
"18885",2017-01-14 10:30:03,75,"Yes","/tracker/donor/294367/19","Super Mario Galaxy 2 Any%"
"18886",2017-01-14 10:29:59,10,"Yes","/tracker/donor/339280/19","Super Mario Galaxy 2 Any%"
"18887",2017-01-14 10:29:37,5,"Yes","/tracker/donor/38385/19","Super Mario Galaxy 2 Any%"
"18888",2017-01-14 10:29:33,10,"Yes","/tracker/donor/17647/19","Super Mario Galaxy 2 Any%"
"18889",2017-01-14 10:29:26,10,"Yes","/tracker/donor/339413/19","Super Mario Galaxy 2 Any%"
"18890",2017-01-14 10:29:23,20,"No",NA,"Super Mario Galaxy 2 Any%"
"18891",2017-01-14 10:29:23,13.37,"Yes","/tracker/donor/339409/19","Super Mario Galaxy 2 Any%"
"18892",2017-01-14 10:29:23,5,"Yes","/tracker/donor/292365/19","Super Mario Galaxy 2 Any%"
"18893",2017-01-14 10:29:17,100,"Yes","/tracker/donor/46569/19","Super Mario Galaxy 2 Any%"
"18894",2017-01-14 10:29:08,13.37,"Yes","/tracker/donor/334787/19","Super Mario Galaxy 2 Any%"
"18895",2017-01-14 10:29:05,400,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18896",2017-01-14 10:28:58,10,"Yes",NA,"Super Mario Galaxy 2 Any%"
"18897",2017-01-14 10:28:53,30,"Yes","/tracker/donor/339404/19","Super Mario Galaxy 2 Any%"
